# TimeStamp(s) Latency-avg(ms) Stdev
7690 18.239 6.588
7700 18.619 6.297
7710 18.843 5.646
7720 18.216 5.873
7730 18.694 5.882
7740 18.411 5.591
7750 18.07 5.896
7760 18.376 6.225
7770 19.187 5.61
7780 18.764 5.611
7790 18.903 5.915
7800 18.882 6.396
7810 18.602 6.363
7820 18.427 6.006
7830 18.555 6.349
7840 18.479 6.846
7850 18.281 5.873
7860 18.757 6.129
7870 18.717 6.118
7880 19.283 5.967
7890 19.579 5.533
7900 19.169 5.63
7910 18.868 5.996
7920 18.526 6.563
7930 18.198 6.642
7940 18.351 6.642
7950 17.736 6.97
7960 19.011 7.034
7970 18.698 6.996
7980 18.914 7.972
7990 18.324 6.737
8000 19.38 9.725
8010 18.823 6.797
8020 19.007 6.766
8030 18.557 6.408
8040 18.425 6.847
8050 17.86 6.915
8060 18.923 7.099
8070 18.668 6.698
8080 19.677 7.767
8090 20.208 8.337
8100 18.81 6.865
8110 17.754 7.217
8120 17.421 7.136
8130 17.574 6.835
8140 17.547 5.966
8150 17.212 6.583
8160 17.621 6.409
8170 18.482 6.115
8180 18.224 5.941
8190 18.012 6.532
8200 18.027 7.696
8210 16.548 7.19
8220 16.35 7.394
8230 16.337 6.736
8240 17.505 6.17
8250 17.676 5.443
8260 18 6.647
8270 17.963 5.833
8280 17.751 5.874
8290 18.529 5.558
8300 18.272 5.937
8310 18.751 6.806
8320 19.03 7.721
8330 18.552 7.24
8340 17.344 6.722
8350 17.744 6.863
8360 19.366 6.093
8370 19.185 6.609
8380 17.443 6.145
8390 17.23 6.692
8400 17.42 6.785
8410 16.002 6.906
8420 16.262 7.943
8430 16.866 6.763
8440 17.063 6.238
8450 16.872 6.59
8460 16.33 6.519
8470 16.121 7.2
8480 16.683 6.782
8490 17.054 6.011
8500 16.802 5.661
8510 17.355 5.647
8520 18.091 5.594
8530 17.707 5.953
8540 18.03 5.585
8550 19.447 9.005
8560 18.415 7.287
8570 17.608 6.562
8580 17.016 6.411
8590 16.836 6.424
8600 17.129 6.848
8610 15.634 6.937
8620 15.576 6.807
8630 15.265 7.702
8640 14.941 7.24
8650 16.189 7.658
8660 16.208 6.684
8670 16.988 5.918
8680 16.774 6.56
8690 16.499 6.757
8700 16.499 5.963
8710 16.731 5.603
8720 16.319 6.252
8730 15.985 6.759
8740 15.896 6.77
8750 16.493 6.504
8760 16.584 6.117
8770 16.359 6.889
8780 16.131 6.548
8790 16.003 6.483
8800 15.573 6.607
8810 16.332 6.68
8820 16.343 7.693
8830 15.701 5.951
8840 15.356 6.27
8850 15.801 6.352
8860 15.661 6.903
8870 15.689 6.807
8880 15.887 6.79
8890 15.402 6.387
8900 15.814 6.73
8910 15.579 6.767
8920 15.674 6.834
8930 15.923 6.89
8940 15.953 6.854
8950 16.754 7.347
8960 16.126 6.628
8970 16.079 6.6
8980 15.494 7.026
8990 15.476 6.846
9000 14.86 6.796
9010 15.317 6.685
9020 14.788 6.61
9030 15.461 5.821
9040 16.201 5.812
9050 16.524 8.392
9060 16.369 6.004
