"407703","8","-129","-17","-92","-6","2021-05-28 04:03:46"
"407704","8","-129","-17","-92","-7","2021-05-28 04:03:48"
"407705","8","-129","-18","-91","-6","2021-05-28 04:03:50"
"407706","8","-129","-17","-92","-6","2021-05-28 04:03:52"
"407707","8","-129","-17","-92","-6","2021-05-28 04:03:54"
"407708","8","-129","-17","-92","-6","2021-05-28 04:03:56"
"407709","8","-129","-17","-92","-6","2021-05-28 04:03:58"
"407710","8","-130","-18","-92","-6","2021-05-28 04:04:00"
"407711","8","-129","-17","-92","-7","2021-05-28 04:04:02"
"407712","8","-129","-17","-92","-6","2021-05-28 04:04:04"
"407713","8","-128","-16","-92","-6","2021-05-28 04:04:06"
"407714","8","-128","-16","-92","-6","2021-05-28 04:04:08"
"407715","8","-129","-17","-92","-5","2021-05-28 04:04:10"
"407716","8","-128","-16","-92","-6","2021-05-28 04:04:12"
"407717","8","-128","-16","-92","-6","2021-05-28 04:04:14"
"407718","8","-129","-17","-92","-6","2021-05-28 04:04:16"
"407719","8","-129","-17","-92","-6","2021-05-28 04:04:18"
"407720","8","-129","-17","-92","-6","2021-05-28 04:04:20"
"407721","8","-129","-17","-92","-7","2021-05-28 04:04:22"
"407722","8","-129","-18","-92","-7","2021-05-28 04:04:24"
"407723","8","-130","-18","-92","-7","2021-05-28 04:04:26"
"407724","8","-130","-18","-92","-7","2021-05-28 04:04:28"
"407725","8","-130","-18","-92","-7","2021-05-28 04:04:30"
"407726","8","-130","-18","-92","-7","2021-05-28 04:04:32"
"407727","8","-131","-19","-92","-7","2021-05-28 04:04:34"
"407728","8","-130","-18","-92","-8","2021-05-28 04:04:36"
"407729","8","-131","-19","-92","-8","2021-05-28 04:04:37"
"407730","8","-131","-19","-92","-8","2021-05-28 04:04:39"
"407731","8","-131","-19","-92","-7","2021-05-28 04:04:41"
"407732","8","-131","-19","-92","-8","2021-05-28 04:04:43"
"407733","8","-131","-19","-92","-7","2021-05-28 04:04:45"
"407734","8","-130","-18","-92","-8","2021-05-28 04:04:47"
"407735","8","-131","-19","-91","-7","2021-05-28 04:04:49"
"407736","8","-130","-18","-92","-7","2021-05-28 04:04:51"
"407737","8","-131","-19","-92","-7","2021-05-28 04:04:53"
"407738","8","-130","-18","-92","-7","2021-05-28 04:04:55"
"407739","8","-130","-18","-92","-7","2021-05-28 04:04:57"
"407740","8","-130","-18","-92","-7","2021-05-28 04:04:59"
"407741","8","-131","-19","-92","-7","2021-05-28 04:05:01"
"407742","8","-131","-19","-92","-7","2021-05-28 04:05:03"
"407743","8","-130","-18","-92","-7","2021-05-28 04:05:05"
"407744","8","-131","-19","-92","-8","2021-05-28 04:05:07"
"407745","8","-130","-18","-92","-7","2021-05-28 04:05:09"
"407746","8","-130","-18","-92","-7","2021-05-28 04:05:11"
"407747","8","-130","-18","-92","-7","2021-05-28 04:05:13"
"407748","8","-130","-18","-92","-7","2021-05-28 04:05:15"
"407749","8","-130","-18","-92","-7","2021-05-28 04:05:17"
"407750","8","-130","-18","-92","-7","2021-05-28 04:05:19"
"407751","8","-129","-17","-92","-7","2021-05-28 04:05:21"
"407752","8","-129","-17","-92","-6","2021-05-28 04:05:23"
