# TimeStamp(s) Latency-avg(ms) Stdev
11680 21.951 6.763
11690 22.851 6.507
11700 21.628 6.645
11710 22.784 6.818
11720 23.035 6.858
11730 22.488 6.556
11740 23.239 7.259
11750 23.382 6.501
11760 22.863 6.756
11770 22.394 6.883
11780 21.772 7.221
11790 21.847 7.159
11800 22.626 6.692
11810 23.06 6.895
11820 22.487 6.932
11830 22.744 6.772
11840 23.352 6.737
11850 22.519 6.779
11860 22.479 7.198
11870 22.901 7.042
11880 22.581 7.034
11890 22.208 7.124
11900 22.304 6.898
11910 23.041 6.578
11920 23.413 6.599
11930 23.25 7.307
11940 22.757 7.147
11950 23.268 6.948
11960 22.985 6.82
11970 23.359 7.03
11980 22.949 6.348
11990 23.183 6.104
12000 22.909 7.033
12010 23.835 6.79
12020 23.339 6.539
12030 23.063 7.163
12040 23.716 6.62
12050 23.413 6.463
12060 23.422 6.922
12070 23.17 7.158
12080 23.393 6.893
12090 22.247 6.921
12100 22.706 7.045
12110 23.255 7.136
12120 23.488 6.831
12130 23.617 6.762
12140 23.818 7.049
12150 23.562 6.821
12160 23.299 6.701
12170 22.98 6.946
12180 22.673 7.119
12190 22.333 6.985
12200 23.646 6.719
12210 23.385 6.819
12220 24.179 6.24
12230 24.384 7.74
12240 23.55 6.671
12250 23.425 8.623
12260 23.027 6.734
12270 23.119 7.738
12280 22.576 6.74
12290 22.996 6.801
12300 23.959 6.958
12310 23.67 6.659
12320 23.536 6.753
12330 23.273 6.633
12340 23.401 6.675
12350 23.036 6.874
12360 22.794 6.602
12370 22.681 7.029
12380 22.794 6.903
12390 23.42 6.347
12400 24.178 6.643
12410 24.446 6.561
12420 24.144 6.845
12430 23.667 6.696
12440 24.003 7.301
12450 23.199 7.361
12460 23.05 7.165
12470 23.12 6.997
12480 23.452 6.819
12490 23.495 6.645
12500 23.757 7.034
12510 24.293 7.311
12520 24.535 6.443
12530 24.851 7.457
12540 24.845 9.171
12550 23.614 6.573
12560 23.442 8.349
12570 23.349 6.892
12580 23.963 6.914
12590 23.744 6.547
12600 24.264 6.69
12610 24.196 6.866
12620 23.94 7.31
12630 23.744 7.014
12640 24.235 6.772
12650 23.473 6.669
12660 23.332 6.953
12670 23.581 6.649
12680 22.958 7.174
12690 24.031 6.781
