# TimeStamp(s) Latency-avg(ms) Stdev
10270 89.657 108.462
10280 91.53 96.429
10290 70.007 91.953
10300 73.666 89.559
10310 82.222 101.308
10320 96.742 114.047
10330 90.807 102.767
10340 65.369 95.424
10350 95.357 106.768
10360 73.71 98.435
10370 55.532 80.252
10380 70.761 94.02
10390 85.049 99.828
10400 72.957 97.949
10410 49.164 74.854
10420 83.865 100.792
10430 60.278 83.188
10440 69.18 88.878
10450 77.065 100.049
10460 65.122 88.031
10470 85.39 104.546
10480 72.076 92.48
10490 68.561 93.174
10500 64.584 77.338
10510 68.811 85.362
10520 45.023 72.353
10530 90.636 104.443
10540 75.744 96.437
10550 70.285 88.755
10560 61.185 81.299
10570 84.894 106.961
10580 77.05 98.47
10590 92.722 104.503
10600 103.475 103.726
10610 84.229 107.814
10620 89.088 105.622
10630 75.72 101.413
10640 70.483 99.524
10650 64.424 82.874
10660 64.051 85
10670 75.262 94.847
10680 58.899 83.606
10690 88.821 106.252
10700 72.009 95.748
10710 80.87 94.433
10720 77.757 102.229
10730 76.901 100.362
10740 75.456 104.245
10750 32.109 50.168
10760 56.043 80.599
10770 59.837 88.298
10780 74.736 94.256
10790 71.379 94.405
