# TimeStamp(s) Latency-avg(ms) Stdev
11600 97.233 114.93
11610 94.473 105.566
11620 98.99 106.041
11630 120.901 117.004
11640 87.497 98.811
11650 86.504 111.376
11660 96.188 109.517
11670 108.527 113.751
11680 113.134 119.502
11690 104.895 110.842
11700 101.102 113.866
11710 70.277 99.255
11720 62.438 92.325
11730 80.335 103.675
11740 81.233 100.584
11750 77.581 97.994
11760 74.434 94.295
11770 93.895 109.302
11780 110.8 114.121
11790 97.265 110.066
11800 108.952 110.53
11810 97.357 106.146
11820 113.698 116.008
11830 92.868 111.249
11840 82.685 103.15
11850 91.995 109.875
11860 89.555 105.408
11870 88.621 112.271
11880 95.476 111.716
11890 101.728 109.789
11900 82.943 101.036
11910 104.57 113.889
11920 101.069 114.466
11930 84.096 105.685
11940 82.024 101.56
11950 91.873 110.802
11960 76.305 93.777
11970 105.84 110.722
11980 97.47 116.239
11990 95.251 105.249
12000 88.839 108.265
12010 90.363 109.523
12020 87.781 106.28
12030 77.74 101.208
12040 105.808 109.033
12050 96.253 108.661
12060 79.998 104.46
12070 96.085 105.135
12080 81.196 101.311
12090 99.419 111.901
12100 63.692 87.058
12110 90.405 107.852
12120 99.542 112.408
12130 82.406 101.802
12140 95.595 110.919
12150 89.267 110.222
12160 81.178 101.494
12170 88.79 106.01
12180 92.026 105.037
12190 95.019 107.687
12200 87.832 107.262
12210 98.944 108.083
12220 79.95 104.38
12230 82.243 102.459
12240 95.773 114.072
12250 117.448 121.035
12260 83.154 100.693
12270 93.363 115.483
12280 86.023 106.48
12290 87.148 104.376
12300 90.649 109.073
12310 104.225 111.151
12320 96.126 106.637
12330 89.777 108.435
12340 82.389 105.163
12350 80.068 101.093
12360 93.211 106.372
12370 114.796 115.862
12380 89.909 102.246
12390 90.471 99.398
12400 88.313 101.762
12410 73.985 99.7
12420 101 108.268
12430 95.369 110.352
12440 82.581 101.244
12450 95.465 111.577
12460 105.792 110.265
12470 81.948 106.502
12480 95.267 103.541
12490 91.248 102.954
12500 101.212 109.886
12510 89.614 100.799
12520 79.304 103.764
12530 94.24 109.001
12540 84.836 106.77
12550 90.79 110.56
12560 83.627 107.172
12570 101.715 110.666
12580 96.134 114.374
12590 114.914 116.492
12600 104.086 118.849
12610 118.757 119.688
12620 86.031 107.196
12630 93.696 109.25
12640 85.613 103.014
12650 93.45 111.667
12660 69.21 91.974
12670 72.901 91.984
12680 58.498 87.543
12690 93.04 99.238
12700 67.734 96.303
12710 97.081 109.661
12720 87.334 112.293
